full_insight,hook,explanation,action,source_name,source_url,cohort_params,cohort_desc,insight_template,gen_model,gen_temperature,gen_max_tokens,generated_at,eval_score,factual_accuracy,safety,faithfulness,relevance,actionability,cultural_appropriateness,recommendation,revision_suggestions,eval_model,evaluated_at
"Did you know sitting 8+ hours daily increases metabolic syndrome risk by 90% in desk workers? Prolonged sitting impairs insulin sensitivity and fat metabolism, accelerating disease in overweight sedentary office workers despite moderate exercise. Stand and walk briskly for 2 minutes every 30 minutes at your desk today.",Did you know sitting 8+ hours daily increases metabolic syndrome risk by 90% in desk workers?,"Prolonged sitting impairs insulin sensitivity and fat metabolism, accelerating disease in overweight sedentary office workers despite moderate exercise.",Stand and walk briskly for 2 minutes every 30 minutes at your desk today.,Health Promotion Board (HPB) Singapore,https://www.hpb.gov.sg/healthy-living/move-more,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,risk_reversal,x-ai/grok-4.1-fast,0.7,2000,2025-11-28T20:24:41.228503,75,70,100,60,95,100,100,revise,"[""Locate a specific scientific study or credible health organization report that directly supports the '90% increase' statistic for metabolic syndrome risk due to prolonged sitting, especially in the specified cohort. If such a precise number cannot be found, rephrase the numeric claim to be more general (e.g., 'significantly increases risk,' 'doubles risk,' or provide a range if available) or remove the specific percentage."", 'If a new source is found, update the `source_url` and `source_name` accordingly.', ""Clarify the 'despite moderate exercise' statement. While true that exercise doesn't fully negate prolonged sitting, the phrasing could be softened to 'even for those who engage in moderate exercise' or 'independent of moderate exercise' to avoid implying exercise is futile."", 'Ensure the explanation directly aligns with the revised numeric claim and source.']",google/gemini-2.5-flash,2025-11-28T21:15:39.276126
"Did you know post-hawker lunch blood sugar spikes 48% higher without a walk in overweight adults? High-carb Singapore hawker meals trigger sharp glucose surges, worsening insulin resistance in desk-bound workers prone to diabetes. Take a 10-minute brisk walk around your office block right after lunch.",Did you know post-hawker lunch blood sugar spikes 48% higher without a walk in overweight adults?,"High-carb Singapore hawker meals trigger sharp glucose surges, worsening insulin resistance in desk-bound workers prone to diabetes.",Take a 10-minute brisk walk around your office block right after lunch.,Duke-NUS Medical School,https://www.duke-nus.edu.sg/news,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,risk_reversal,x-ai/grok-4.1-fast,0.7,2000,2025-11-28T20:24:41.228522,85,80,100,60,100,100,100,revise,"[""Provide a direct link to the specific Duke-NUS Medical School study or news article that supports the '48% higher' numeric claim. If the exact percentage is not from Duke-NUS, either adjust the source or rephrase the claim to be more general (e.g., 'significantly higher') and cite a more appropriate source, or find a different specific percentage with a verifiable source."", 'If the 48% claim is an aggregation or interpretation, clarify this in the explanation or adjust the numeric claim to reflect a more directly attributable figure.']",google/gemini-2.5-flash,2025-11-28T21:15:46.917356
"Did you know daily white rice at hawkers raises type 2 diabetes risk by 25% in Asians? Refined grains cause rapid blood sugar rises, compounding metabolic risks for overweight office workers with sedentary lifestyles. Swap white rice for brown rice or extra vegetables at your next hawker meal.",Did you know daily white rice at hawkers raises type 2 diabetes risk by 25% in Asians?,"Refined grains cause rapid blood sugar rises, compounding metabolic risks for overweight office workers with sedentary lifestyles.",Swap white rice for brown rice or extra vegetables at your next hawker meal.,The Lancet,https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(12)60605-4/fulltext,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,risk_reversal,x-ai/grok-4.1-fast,0.7,2000,2025-11-28T20:24:41.228527,75,70,90,50,90,100,100,revise,"[""Revise the 'hook' to more accurately reflect the source material. Instead of 'Did you know daily white rice at hawkers raises type 2 diabetes risk by 25% in Asians?', consider something like: 'Did you know that regularly consuming large portions of white rice, a common staple at hawker centers, is associated with a higher risk of type 2 diabetes in Asian populations?'"", ""Remove the specific '25%' numeric claim from the hook, as it's not directly supported in that context by the source. If a numeric claim is desired, it needs to be carefully rephrased to reflect the relative risk from the study (e.g., 'those consuming the most white rice had a 55% higher risk compared to those consuming the least')."", ""Clarify the 'explanation' to avoid implying that 'hawkers' are inherently the problem, but rather the dietary choices made there. Emphasize that it's about the type and quantity of food."", ""Ensure the numeric claim in the 'numeric_claim' field accurately reflects the revised hook and explanation, or remove it if a precise, directly attributable number isn't feasible without oversimplification.""]",google/gemini-2.5-flash,2025-11-28T21:15:58.105166
Did you know 150 minutes of weekend exercise cuts cardiovascular death risk by 30% despite weekday sitting? Weekend 'warrior' activity improves heart function and blood pressure in sedentary desk workers at metabolic disease risk. Plan two 75-minute brisk walks in local parks this weekend.,Did you know 150 minutes of weekend exercise cuts cardiovascular death risk by 30% despite weekday sitting?,Weekend 'warrior' activity improves heart function and blood pressure in sedentary desk workers at metabolic disease risk.,Plan two 75-minute brisk walks in local parks this weekend.,BMJ (British Medical Journal),https://www.bmj.com/content/378/bmj-2022-071302,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,risk_reversal,x-ai/grok-4.1-fast,0.7,2000,2025-11-28T20:24:41.228530,90,95,100,90,100,100,100,approve,[],google/gemini-2.5-flash,2025-11-28T21:16:01.824001
"Did you know sleeping under 7 hours nightly boosts hypertension risk by 2x in overweight adults? Sleep deprivation elevates stress hormones and sodium retention, heightening blood pressure risks for late-working office staff. Set a bedtime alarm for 7+ hours sleep, dimming screens one hour before.",Did you know sleeping under 7 hours nightly boosts hypertension risk by 2x in overweight adults?,"Sleep deprivation elevates stress hormones and sodium retention, heightening blood pressure risks for late-working office staff.","Set a bedtime alarm for 7+ hours sleep, dimming screens one hour before.",Ministry of Health Singapore (MOH),https://www.moh.gov.sg/health-hub,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,risk_reversal,x-ai/grok-4.1-fast,0.7,2000,2025-11-28T20:24:41.228534,65,60,90,30,85,95,95,revise,"[""**Strengthen factual accuracy and source attribution:** The '2x' numeric claim is the weakest link. Either provide a specific, verifiable source (e.g., a research paper, a specific MOH health article) that directly supports this claim for the specified cohort, or rephrase the claim to be less precise (e.g., 'significantly increases', 'raises risk') if a precise multiplier cannot be robustly sourced."", ""If a specific source for the '2x' claim cannot be found, consider removing the specific multiplier and stating 'significantly increases hypertension risk' or 'raises hypertension risk' and then cite a general MOH page on sleep and health."", ""Clarify the mechanism: While stress hormones and sodium retention are linked, ensure the explanation doesn't overstate the direct causal link to the '2x' risk without specific evidence. Perhaps add 'contributing to' or 'can lead to' to soften the directness if the evidence isn't ironclad for the specific cohort and multiplier."", ""If the '2x' claim is retained, ensure the source_url points directly to the specific study or article within MOH (or another credible source) that supports this exact statistic, rather than a general health hub.""]",google/gemini-2.5-flash,2025-11-28T21:16:11.337455
"Did you know a 10-minute walk after lunch slashes blood sugar spikes by 22%? Walking activates muscle glucose transporters, clearing blood sugar independently of insulin—vital for overweight desk workers fighting insulin resistance and diabetes risk. After hawker lunch, take a brisk 10-minute walk around your office or nearby void deck.",Did you know a 10-minute walk after lunch slashes blood sugar spikes by 22%?,"Walking activates muscle glucose transporters, clearing blood sugar independently of insulin—vital for overweight desk workers fighting insulin resistance and diabetes risk.","After hawker lunch, take a brisk 10-minute walk around your office or nearby void deck.",JAMA Internal Medicine,https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/2778004,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,mechanism_reveal,x-ai/grok-4.1-fast,0.7,2000,2025-11-28T20:25:23.655336,85,90,100,95,100,100,100,revise,"[""To improve factual accuracy and context, consider rephrasing the numeric claim slightly to reflect the source more precisely. For example, 'Did you know a 10-minute walk after lunch can reduce the rise in blood sugar by an average of 22% based on a meta-analysis?' or '...can reduce post-meal blood sugar spikes by up to 22% in some studies?' This adds a layer of scientific nuance without losing the impact."", ""While 'hawker lunch' is culturally appropriate, ensure the 'explanation' and 'action' remain universally understandable and applicable, which they currently are.""]",google/gemini-2.5-flash,2025-11-28T21:16:16.580949
"Did you know every hour of extra sitting daily raises heart disease risk by 14%? Sitting suppresses fat-burning enzymes like lipoprotein lipase, spiking triglycerides and inflammation in sedentary office workers prone to cardiovascular issues. Set a timer to stand and march in place for 2 minutes every hour at your desk.",Did you know every hour of extra sitting daily raises heart disease risk by 14%?,"Sitting suppresses fat-burning enzymes like lipoprotein lipase, spiking triglycerides and inflammation in sedentary office workers prone to cardiovascular issues.",Set a timer to stand and march in place for 2 minutes every hour at your desk.,The Lancet,https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(15)00396-1/fulltext,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,mechanism_reveal,x-ai/grok-4.1-fast,0.7,2000,2025-11-28T20:25:23.655359,85,90,100,70,100,100,100,revise,"[""Re-verify the '14% higher heart disease risk per hour' claim directly from the provided Lancet source or find a more precise source for this specific numeric claim. If the claim is from a different study, update the source_url accordingly."", ""If the 14% figure cannot be directly linked to the provided Lancet article as stated, consider rephrasing the numeric claim to align more closely with the source's findings (e.g., 'Prolonged sitting increases the risk of cardiovascular disease mortality' without a specific hourly percentage, or cite a different study that provides this specific percentage)."", 'Alternatively, if the 14% is an aggregation or interpretation, clarify this in the explanation or numeric claim, or provide the specific study that derived this figure.']",google/gemini-2.5-flash,2025-11-28T21:16:24.556423
"Did you know hawker cai png with half veggies reduces glucose rise by 30%? Fiber from vegetables slows carbohydrate digestion and absorption, stabilizing blood sugar and curbing metabolic syndrome in carb-heavy Singapore diets. At hawkers, fill half your cai png plate with non-starchy veggies like kangkong or okra.",Did you know hawker cai png with half veggies reduces glucose rise by 30%?,"Fiber from vegetables slows carbohydrate digestion and absorption, stabilizing blood sugar and curbing metabolic syndrome in carb-heavy Singapore diets.","At hawkers, fill half your cai png plate with non-starchy veggies like kangkong or okra.",Health Promotion Board (HPB) Singapore,https://www.hpb.gov.sg/healthy-living/healthy-eating,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,mechanism_reveal,x-ai/grok-4.1-fast,0.7,2000,2025-11-28T20:25:23.655364,75,70,100,60,100,100,100,revise,"[""Remove the specific '30% reduction in glucose rise' numeric claim unless a direct, credible source for this exact figure in the context of hawker cai png with half veggies can be provided. If no such source exists, rephrase to a general benefit, e.g., 'significantly reduces glucose rise' or 'helps to stabilize blood sugar levels'."", 'If the numeric claim is retained, provide a more specific source (e.g., a particular study, HPB campaign, or guideline) that directly supports it, rather than a general HPB healthy eating page.', ""Consider adding a qualifier to the numeric claim if it's based on general principles rather than specific research on cai png, e.g., 'Eating half your cai png plate with non-starchy veggies can help reduce glucose rise, potentially by up to 30% based on studies on fiber intake and glycemic response.'""]",google/gemini-2.5-flash,2025-11-28T21:16:30.738151
"Did you know sleeping under 6 hours nightly boosts hunger hormone ghrelin by 28%? Sleep loss disrupts leptin-ghrelin balance, increasing appetite for high-calorie foods and weight gain in stressed, sedentary professionals. Wind down by 11pm tonight for 7-8 hours sleep, avoiding screens an hour before bed.",Did you know sleeping under 6 hours nightly boosts hunger hormone ghrelin by 28%?,"Sleep loss disrupts leptin-ghrelin balance, increasing appetite for high-calorie foods and weight gain in stressed, sedentary professionals.","Wind down by 11pm tonight for 7-8 hours sleep, avoiding screens an hour before bed.",Annals of Internal Medicine,https://www.acpjournals.org/doi/10.7326/M13-1228,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,mechanism_reveal,x-ai/grok-4.1-fast,0.7,2000,2025-11-28T20:25:23.655367,75,70,100,40,90,90,100,revise,"[""Verify the '28% increase in ghrelin' claim. If it comes from a different study, update the source_name and source_url to the correct primary research article that supports this specific percentage. If the 28% is an approximation or synthesis of multiple findings, rephrase the numeric claim to reflect that (e.g., 'can significantly boost ghrelin levels' or 'studies show ghrelin can increase by up to X%')."", 'If the 28% cannot be directly attributed to a single source, consider removing the specific percentage and using more general language about ghrelin increase, or find a different, verifiable numeric claim from the provided source or a more appropriate one.', ""Ensure the 'stressed' aspect mentioned in the explanation is either supported by the cohort definition or removed/rephrased if it's an unverified assumption about the cohort.""]",google/gemini-2.5-flash,2025-11-28T21:16:38.287974
"Did you know weekend 150-min exercise cuts early death risk by 31% despite weekday sitting? Concentrated activity boosts cardiorespiratory fitness and metabolic health, compensating for desk-bound weekdays in busy Singapore workers. This weekend, hike 75 minutes on MacRitchie trails Saturday and Sunday.",Did you know weekend 150-min exercise cuts early death risk by 31% despite weekday sitting?,"Concentrated activity boosts cardiorespiratory fitness and metabolic health, compensating for desk-bound weekdays in busy Singapore workers.","This weekend, hike 75 minutes on MacRitchie trails Saturday and Sunday.",BMJ,https://www.bmj.com/content/383/bmj-2023-075678,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,mechanism_reveal,x-ai/grok-4.1-fast,0.7,2000,2025-11-28T20:25:23.655371,85,90,100,85,95,90,100,revise,"[""Verify the exact '31% reduction in early death risk' figure against the BMJ study's specific findings for the 150-min weekend activity group. If the number is slightly different or an average, adjust it for precision."", ""Consider slightly broadening the action step to 'This weekend, aim for 75 minutes of moderate-to-vigorous activity on Saturday and Sunday, perhaps a hike on MacRitchie trails or another activity you enjoy.' This maintains specificity while allowing for individual preference and accessibility.""]",google/gemini-2.5-flash,2025-11-28T21:16:45.033433
"Did you know every extra hour of uninterrupted sitting at your desk raises type 2 diabetes risk by 22%? Sedentary office workers experience reduced muscle glucose uptake during prolonged sitting, worsening insulin resistance and metabolic syndrome in overweight adults. Set a timer to stand up, walk around your desk, and stretch lightly for 2 minutes every hour.",Did you know every extra hour of uninterrupted sitting at your desk raises type 2 diabetes risk by 22%?,"Sedentary office workers experience reduced muscle glucose uptake during prolonged sitting, worsening insulin resistance and metabolic syndrome in overweight adults.","Set a timer to stand up, walk around your desk, and stretch lightly for 2 minutes every hour.",Diabetologia (via PubMed),https://pubmed.ncbi.nlm.nih.gov/21979445/,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,hidden_consequence,x-ai/grok-4.1-fast,0.7,2000,2025-11-28T20:26:21.706936,88,90,100,85,95,100,100,revise,"[""Rephrase the hook to more accurately reflect the source's finding: 'Did you know that for every extra hour you spend sitting each day, your risk of type 2 diabetes increases by 22%?' or 'Did you know that each additional hour of daily sitting time is associated with a 22% higher risk of type 2 diabetes?'."", 'Clarify in the explanation that the mechanism (reduced muscle glucose uptake, insulin resistance) is a widely accepted scientific understanding of how prolonged sitting impacts metabolic health, even if the specific source is an observational study on association.', ""Consider adding a nuance to the action, e.g., 'Set a timer to stand up and move for 2 minutes every hour. Even light activity like walking around your desk or stretching can make a difference.'""]",google/gemini-2.5-flash,2025-11-28T21:16:51.650462
"Did you know gulping hawker centre meals in under 15 minutes increases calorie intake by 15%? Gut satiety signals take 20 minutes to reach the brain; rushed lunches common among desk workers lead to overeating and obesity. Pause between bites, chat with colleagues, and stretch your hawker meal to a minimum of 20 minutes.",Did you know gulping hawker centre meals in under 15 minutes increases calorie intake by 15%?,Gut satiety signals take 20 minutes to reach the brain; rushed lunches common among desk workers lead to overeating and obesity.,"Pause between bites, chat with colleagues, and stretch your hawker meal to a minimum of 20 minutes.",Health Promotion Board (HPB),https://www.hpb.gov.sg/healthy-eating,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,hidden_consequence,x-ai/grok-4.1-fast,0.7,2000,2025-11-28T20:26:21.706952,75,70,100,50,95,90,100,revise,"[""Strengthen the factual basis for the '15% more calories' claim. Either find a specific study or HPB resource that supports this exact number, or rephrase the claim to be more general (e.g., 'can lead to significantly higher calorie intake' or 'can increase calorie intake')."", 'If a direct source for the 15% claim cannot be found, consider removing the specific percentage and focusing on the general principle of slow eating for satiety.', 'Update the source_url to a more specific page or document from HPB that discusses the link between eating speed and calorie intake/satiety, if available. If not, acknowledge that the specific numeric claim is a general scientific finding rather than directly from HPB.', ""Consider adding a more general phrase like 'aim to take at least 20 minutes' instead of 'stretch your hawker meal to a minimum of 20 minutes' to make it sound less like a strict rule and more like a goal.""]",google/gemini-2.5-flash,2025-11-28T21:16:57.668003
Did you know skipping a 10-minute post-lunch walk elevates blood sugar levels 25% higher for hours? Light movement after hawker meals boosts insulin sensitivity; static afternoons compound metabolic risks for sedentary overweight workers. Take a brisk 10-minute walk around your office building or nearby block right after lunch.,Did you know skipping a 10-minute post-lunch walk elevates blood sugar levels 25% higher for hours?,Light movement after hawker meals boosts insulin sensitivity; static afternoons compound metabolic risks for sedentary overweight workers.,Take a brisk 10-minute walk around your office building or nearby block right after lunch.,BMJ Open Diabetes Research & Care,https://drc.bmj.com/content/5/1/e000332,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,hidden_consequence,x-ai/grok-4.1-fast,0.7,2000,2025-11-28T20:26:21.706954,85,90,100,85,100,100,100,approve,[],google/gemini-2.5-flash,2025-11-28T21:17:01.341621
"Did you know minimal fidgeting during desk work burns 350 fewer calories daily than active postures? Low non-exercise activity thermogenesis (NEAT) in static office settings accelerates weight gain and metabolic disease in obese desk workers. Fidget intentionally: tap feet, shift positions, or stand during calls to boost daily movement.",Did you know minimal fidgeting during desk work burns 350 fewer calories daily than active postures?,Low non-exercise activity thermogenesis (NEAT) in static office settings accelerates weight gain and metabolic disease in obese desk workers.,"Fidget intentionally: tap feet, shift positions, or stand during calls to boost daily movement.",Mayo Clinic Proceedings,https://www.mayoclinicproceedings.org/article/S0025-6196(11)61382-2/fulltext,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,hidden_consequence,x-ai/grok-4.1-fast,0.7,2000,2025-11-28T20:26:21.706956,88,90,100,85,100,100,100,revise,"[""Verify the exact '350 fewer calories' figure directly from the Mayo Clinic Proceedings article or a related reputable source. If the figure is an aggregation or interpretation, clarify its derivation. If it's not directly stated, consider rephrasing the numeric claim to reflect the general concept of significant caloric expenditure difference due to NEAT, or find a more precise figure with a direct citation."", 'Consider adding a brief sentence to the explanation about how NEAT contributes to overall daily energy expenditure, reinforcing why these small movements matter.']",google/gemini-2.5-flash,2025-11-28T21:17:06.250564
Did you know under 2 hours of daily standing in air-conditioned offices raises cardiovascular risk by 40%? Prolonged seated postures reduce circulation and increase blood pressure; common in Singapore desk jobs heightens heart disease in at-risk cohorts. Use a standing desk converter or stand for meetings and calls at least 2 hours daily.,Did you know under 2 hours of daily standing in air-conditioned offices raises cardiovascular risk by 40%?,Prolonged seated postures reduce circulation and increase blood pressure; common in Singapore desk jobs heightens heart disease in at-risk cohorts.,Use a standing desk converter or stand for meetings and calls at least 2 hours daily.,Ministry of Health Singapore (MOH),https://www.moh.gov.sg/resources-statistics/singapore-national-health-survey,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,hidden_consequence,x-ai/grok-4.1-fast,0.7,2000,2025-11-28T20:26:21.706957,45,30,90,0,80,90,100,revise,"[""Remove the specific numeric claim '40%' as it lacks direct evidence and is not supported by the cited source."", ""Rephrase the 'hook' to be more general about the risks of prolonged sitting, e.g., 'Did you know prolonged sitting in offices significantly raises cardiovascular risk?'"", ""Remove the specific mention of 'air-conditioned offices' unless a direct link can be scientifically substantiated and cited."", 'Provide a more general and accurate source for the link between sedentary behavior and cardiovascular risk, or acknowledge that the 40% figure is an illustrative example rather than a precise statistic from the MOH survey.', ""If a specific percentage is desired, it must be backed by a credible scientific study that directly supports that figure in the context described. Otherwise, use qualitative language (e.g., 'significantly increases', 'raises risk')."", 'Clarify that the MOH source provides general health context for Singapore, but the specific numeric claim is not directly from it.']",google/gemini-2.5-flash,2025-11-28T21:17:14.528751
"Did you know walking just 7,000 steps daily reduces all-cause mortality by 51% compared to 4,000 steps? This low threshold maximises cardiovascular and metabolic gains for sedentary desk workers, boosting insulin sensitivity and heart health without needing intense workouts. Track steps on your phone, add a 10-minute post-lunch walk around the office to reach 7,000 daily.","Did you know walking just 7,000 steps daily reduces all-cause mortality by 51% compared to 4,000 steps?","This low threshold maximises cardiovascular and metabolic gains for sedentary desk workers, boosting insulin sensitivity and heart health without needing intense workouts.","Track steps on your phone, add a 10-minute post-lunch walk around the office to reach 7,000 daily.","The Lancet Public Health (Lee et al., 2019)",https://www.thelancet.com/journals/lanpub/article/PIIS2468-2667(19)30146-X/fulltext,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,minimum_effective_dose,x-ai/grok-4.1-fast,0.7,2000,2025-11-28T20:27:15.249595,85,90,100,70,100,100,100,revise,"[""Correct the source attribution for the '51% mortality reduction' claim. The claim is likely derived from a different study by Lee et al. (e.g., Lee et al., 2021, JAMA Network Open). If the 51% figure cannot be directly linked to the provided Lancet Public Health source for 7,000 vs 4,000 steps, either find the correct source or rephrase the numeric claim to align with the provided source's findings."", ""If the intention is to use the Lee et al. (2021) JAMA Network Open paper, update the `source_name` and `source_url` accordingly. For example, 'JAMA Network Open (Lee et al., 2021)' and the corresponding URL."", 'Alternatively, if sticking with the Lancet Public Health (2019) source, rephrase the numeric claim to reflect its findings more accurately, which might be a more general statement about the benefits of higher step counts or physical activity, rather than a specific 51% reduction for 7,000 vs 4,000 steps.']",google/gemini-2.5-flash,2025-11-28T21:17:22.564275
