full_insight,hook,explanation,action,source_name,source_url,cohort_params,cohort_desc,insight_template,gen_model,gen_temperature,gen_max_tokens,generated_at,eval_score,factual_accuracy,safety,faithfulness,relevance,actionability,cultural_appropriateness,recommendation,revision_suggestions,eval_model,evaluated_at
"Did you know sitting for over 8 hours daily increases your risk of metabolic syndrome by 90%, even if you exercise? Prolonged sitting impairs glucose metabolism and insulin sensitivity, directly raising risks for diabetes and heart disease in sedentary individuals. Set a timer to stand and walk for 2-3 minutes every 30 minutes at your desk.","Did you know sitting for over 8 hours daily increases your risk of metabolic syndrome by 90%, even if you exercise?","Prolonged sitting impairs glucose metabolism and insulin sensitivity, directly raising risks for diabetes and heart disease in sedentary individuals.",Set a timer to stand and walk for 2-3 minutes every 30 minutes at your desk.,Health Promotion Board (HPB),https://www.healthhub.sg/programmes/71/get-active,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,risk_reversal,deepseek/deepseek-chat-v3.1,0.7,2000,2025-11-28T17:36:45.680398,75,70,100,30,100,100,100,revise,"[""Find a more specific and robust scientific source (e.g., a peer-reviewed study, a specific HPB report on sedentary behavior and metabolic syndrome) that directly supports the '90% increased risk' claim. If such a source cannot be found, the numeric claim should be revised to a more general statement (e.g., 'significantly increases risk', 'substantially increases risk') or a different, verifiable percentage."", ""If the '90%' claim is retained, ensure the context (e.g., specific population, methodology of the study) is briefly mentioned or linked to for proper contextualization."", 'Update the `source_url` to point directly to the evidence supporting the numeric claim.']",google/gemini-2.5-flash,2025-11-28T18:08:12.313210
"Did you know a post-lunch walk of just 15 minutes can reduce your blood sugar spike by up to 30%? Light activity after eating helps muscles absorb glucose, preventing the sharp insulin spikes that contribute to insulin resistance over time. Take a 15-minute stroll after your lunch, even around your office building or HDB block.",Did you know a post-lunch walk of just 15 minutes can reduce your blood sugar spike by up to 30%?,"Light activity after eating helps muscles absorb glucose, preventing the sharp insulin spikes that contribute to insulin resistance over time.","Take a 15-minute stroll after your lunch, even around your office building or HDB block.",Journal of the American Medical Association (JAMA),general medical knowledge,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,risk_reversal,deepseek/deepseek-chat-v3.1,0.7,2000,2025-11-28T17:36:45.680418,85,70,100,50,100,100,100,revise,"[""Provide a more specific and direct source for the 'up to 30% reduction' claim. Ideally, link to a specific study, meta-analysis, or reputable health organization guideline that supports this precise numeric claim for a 15-minute post-meal walk. If a precise 30% figure for a 15-minute walk is hard to find, consider rephrasing to a more general 'significantly reduce' or 'help reduce' the blood sugar spike, or provide a range if supported by evidence."", ""If a specific source cannot be found for the '30% reduction' for a 15-minute walk, consider adjusting the numeric claim to a more conservative, evidence-backed figure or a qualitative statement (e.g., 'significantly reduce').""]",google/gemini-2.5-flash,2025-11-28T18:08:17.105490
"Did you know swapping one sugary drink daily with water can lower type 2 diabetes risk by up to 25%? Sugar-sweetened beverages are a major source of empty calories and rapidly increase blood sugar, straining your metabolic health. Choose plain water, unsweetened tea, or kopi-o kosong instead of sugary drinks at the hawker centre.",Did you know swapping one sugary drink daily with water can lower type 2 diabetes risk by up to 25%?,"Sugar-sweetened beverages are a major source of empty calories and rapidly increase blood sugar, straining your metabolic health.","Choose plain water, unsweetened tea, or kopi-o kosong instead of sugary drinks at the hawker centre.",Singapore National Population Health Survey (NPHS),general medical knowledge,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,risk_reversal,deepseek/deepseek-chat-v3.1,0.7,2000,2025-11-28T17:36:45.680422,75,70,100,40,95,100,100,revise,"[""Find a specific, credible scientific study or meta-analysis that supports the 'up to 25%' reduction in type 2 diabetes risk from swapping sugary drinks with water. Update the 'source_url' to point directly to this study or a reputable health organization's summary of such findings."", ""If a specific 25% figure cannot be reliably sourced, rephrase the numeric claim to be more general (e.g., 'significantly lower', 'substantially reduce') or provide a range if supported by evidence, and adjust the 'source_url' accordingly to a more general but credible source on the benefits of reducing sugary drinks."", ""Ensure the 'source_name' accurately reflects the 'source_url'. If the NPHS doesn't directly support the 25% claim, it should not be listed as the source for that specific number.""]",google/gemini-2.5-flash,2025-11-28T18:08:23.411798
"Did you know desk workers have a 40% higher risk of chronic back pain, which can impact work productivity and sleep? Sitting for long periods weakens core and back muscles, leading to poor posture, disc compression, and persistent pain. Perform simple seated stretches every hour, like neck tilts and torso twists, to relieve muscle tension.","Did you know desk workers have a 40% higher risk of chronic back pain, which can impact work productivity and sleep?","Sitting for long periods weakens core and back muscles, leading to poor posture, disc compression, and persistent pain.","Perform simple seated stretches every hour, like neck tilts and torso twists, to relieve muscle tension.",Ministry of Health Singapore (MOH) Clinical Guidelines,general medical knowledge,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,risk_reversal,deepseek/deepseek-chat-v3.1,0.7,2000,2025-11-28T17:36:45.680425,75,70,100,50,90,95,100,revise,"[""Provide a specific, citable source (e.g., a research paper, a specific MOH guideline document, or a reputable health organization report) for the '40% higher risk' statistic. If a precise number cannot be sourced, consider rephrasing to 'significantly higher risk' or 'increased risk' to maintain accuracy without a specific, unverified percentage."", ""If the '40% higher risk' is indeed from MOH, update the 'source_url' to the direct link of the relevant MOH guideline or publication. If it's general medical knowledge, remove MOH as the source for the numeric claim and attribute it more generally or remove the specific percentage if it cannot be robustly sourced.""]",google/gemini-2.5-flash,2025-11-28T18:08:28.897438
"Did you know accumulating 150 minutes of moderate activity on weekends can significantly reverse the health risks of a sedentary week? 'Weekend warrior' activity patterns are effective for improving cardiorespiratory fitness and metabolic markers, even if you are desk-bound on weekdays. This weekend, try a brisk walk at a park connector or a swim for 75 minutes on both days.",Did you know accumulating 150 minutes of moderate activity on weekends can significantly reverse the health risks of a sedentary week?,"'Weekend warrior' activity patterns are effective for improving cardiorespiratory fitness and metabolic markers, even if you are desk-bound on weekdays.","This weekend, try a brisk walk at a park connector or a swim for 75 minutes on both days.",The Lancet,general medical knowledge,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,risk_reversal,deepseek/deepseek-chat-v3.1,0.7,2000,2025-11-28T17:36:45.680428,85,90,100,70,95,95,100,revise,"[""Strengthen the source attribution. Instead of 'general medical knowledge' and 'The Lancet', provide a specific citation to a relevant study or review article from The Lancet or another high-impact medical journal that supports the 'weekend warrior' concept and its benefits for sedentary individuals."", ""Adjust the 'explanation' or 'hook' to more explicitly follow the 'risk_reversal' template. For example, start by stating a specific health risk associated with a sedentary week for the target cohort, then introduce how weekend activity can mitigate or reverse it. (e.g., 'Did you know a sedentary week significantly increases your risk of metabolic diseases? Accumulating 150 minutes of moderate activity on weekends can significantly reverse these health risks...')."", ""Consider adding a small caveat or suggestion for gradual increase for individuals who are extremely sedentary, e.g., 'If you're new to exercise, you can start with shorter durations and gradually build up to 75 minutes.'""]",google/gemini-2.5-flash,2025-11-28T18:08:34.354709
"Did you know that sitting for just 30 minutes continuously can spike your blood sugar by 15-20%, even in healthy adults? Prolonged sitting slows muscle glucose uptake, causing sugar to accumulate in your bloodstream, which over time increases insulin resistance. Set a timer to stand and stretch for 2-3 minutes every half hour at your desk.","Did you know that sitting for just 30 minutes continuously can spike your blood sugar by 15-20%, even in healthy adults?","Prolonged sitting slows muscle glucose uptake, causing sugar to accumulate in your bloodstream, which over time increases insulin resistance.",Set a timer to stand and stretch for 2-3 minutes every half hour at your desk.,Journal of Science and Medicine in Sport,https://pubmed.ncbi.nlm.nih.gov/26552535/,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,mechanism_reveal,deepseek/deepseek-chat-v3.1,0.7,2000,2025-11-28T17:37:23.877735,85,80,100,70,95,100,100,revise,"[""Rephrase the numeric claim in the hook to more accurately reflect the source or remove the specific percentage if it cannot be directly supported for the stated duration and cohort. For example, 'Did you know that prolonged sitting can significantly increase your blood sugar levels, even in healthy adults?' or 'Did you know that prolonged sitting can lead to higher blood sugar levels, and taking short breaks can reduce these levels by 15-20%?' (if the source supports the reduction percentage)."", ""Adjust the cohort description in the hook to align with the study's participants (e.g., 'overweight/obese adults' instead of 'healthy adults') or find a source that specifically supports the claim for 'healthy adults' if that's the intended audience for the hook."", ""Clarify that the 15-20% reduction refers to the benefit of breaks, rather than the spike from sitting, if that's what the source implies.""]",google/gemini-2.5-flash,2025-11-28T18:08:40.267738
"Did you know a 15-minute post-lunch walk can reduce your blood sugar spike by up to 30% compared to sitting? Light activity after eating helps muscles absorb glucose directly, easing the demand on your pancreas and improving metabolic control. Take a short, brisk walk around the office block or building after your lunch meal.",Did you know a 15-minute post-lunch walk can reduce your blood sugar spike by up to 30% compared to sitting?,"Light activity after eating helps muscles absorb glucose directly, easing the demand on your pancreas and improving metabolic control.","Take a short, brisk walk around the office block or building after your lunch meal.",Diabetes Care,https://doi.org/10.2337/dc13-0084,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,mechanism_reveal,deepseek/deepseek-chat-v3.1,0.7,2000,2025-11-28T17:37:23.877757,90,95,100,85,100,100,100,revise,"[""To improve factual accuracy and source faithfulness, either find a primary source that directly states the 'up to 30% reduction' for a '15-minute post-lunch walk' or rephrase the numeric claim to be more general, e.g., 'can significantly reduce your blood sugar spike' or 'can reduce your blood sugar spike by a notable amount, with studies showing reductions up to 30% for light post-meal activity.' If a more precise source for the '30%' claim can be found, update the source_url accordingly. If not, adjust the numeric claim to be less specific or attribute it more broadly to 'light post-meal activity' as supported by the review.""]",google/gemini-2.5-flash,2025-11-28T18:08:47.577707
"Did you know that replacing just one sugary drink daily with water can lower type 2 diabetes risk by up to 25%? Liquid sugars cause rapid blood glucose and insulin spikes, contributing directly to weight gain and pancreatic stress. Choose plain water, unsweetened tea, or kopi-o kosong instead of sweetened beverages at the hawker centre.",Did you know that replacing just one sugary drink daily with water can lower type 2 diabetes risk by up to 25%?,"Liquid sugars cause rapid blood glucose and insulin spikes, contributing directly to weight gain and pancreatic stress.","Choose plain water, unsweetened tea, or kopi-o kosong instead of sweetened beverages at the hawker centre.",Diabetologia,https://doi.org/10.1007/s00125-015-3572-1,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,mechanism_reveal,deepseek/deepseek-chat-v3.1,0.7,2000,2025-11-28T17:37:23.877763,90,95,100,95,100,100,100,approve,[],google/gemini-2.5-flash,2025-11-28T18:08:52.086572
"Did you know that desk workers have a 34% higher risk of developing lower back pain, often due to prolonged hip flexor shortening? Sitting keeps hip flexors in a constantly flexed position, which pulls on the pelvis and strains the lower back muscles. Perform a standing hip flexor stretch for 30 seconds on each side, 2-3 times during your workday.","Did you know that desk workers have a 34% higher risk of developing lower back pain, often due to prolonged hip flexor shortening?","Sitting keeps hip flexors in a constantly flexed position, which pulls on the pelvis and strains the lower back muscles.","Perform a standing hip flexor stretch for 30 seconds on each side, 2-3 times during your workday.",BMJ Open,https://doi.org/10.1136/bmjopen-2015-007993,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,mechanism_reveal,deepseek/deepseek-chat-v3.1,0.7,2000,2025-11-28T17:37:23.877768,85,90,100,60,95,100,100,revise,"[""Find a more appropriate source that directly supports the '34% higher risk of developing lower back pain' specifically for desk workers and ideally links it to hip flexor shortening, or rephrase the numeric claim to be more general (e.g., 'increased risk') if a precise number isn't available and directly attributable to the mechanism."", ""If a direct source for the '34% higher risk' for desk workers due to hip flexor shortening cannot be found, consider removing the specific percentage and rephrasing the hook to 'Did you know that desk workers have a significantly higher risk of developing lower back pain, often due to prolonged hip flexor shortening?'"", 'Alternatively, if the 34% figure is from a different study, update the source_name and source_url accordingly.', ""Ensure the 'explanation' and 'action' remain consistent with the revised hook and source.""]",google/gemini-2.5-flash,2025-11-28T18:08:57.516987
"Did you know that high stress can increase abdominal fat storage by up to 20%, even without changes in diet? The stress hormone cortisol directs fat to be stored viscerally (around organs), which is more metabolically harmful. Practice 5 minutes of mindful breathing or a short walk outdoors to lower stress hormones during breaks.","Did you know that high stress can increase abdominal fat storage by up to 20%, even without changes in diet?","The stress hormone cortisol directs fat to be stored viscerally (around organs), which is more metabolically harmful.",Practice 5 minutes of mindful breathing or a short walk outdoors to lower stress hormones during breaks.,Psychosomatic Medicine,https://pubmed.ncbi.nlm.nih.gov/10949049/,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,mechanism_reveal,deepseek/deepseek-chat-v3.1,0.7,2000,2025-11-28T17:37:23.877773,65,60,100,40,90,95,100,revise,"[""Remove or rephrase the specific numeric claim '20% increase in abdominal fat storage' unless a direct and verifiable source can be provided for this exact figure and context (i.e., 'even without changes in diet')."", ""If the 20% figure cannot be substantiated, consider rephrasing the hook to be more qualitative, e.g., 'Did you know that high stress can significantly increase abdominal fat storage, even without changes in diet?' or 'High stress can lead to increased abdominal fat storage, even if your diet remains the same.'"", ""Alternatively, find a different, more precise source that directly supports the '20% increase' claim under the specified conditions, or adjust the claim to match what the current source actually states."", ""Ensure the 'explanation' remains consistent with the revised hook.""]",google/gemini-2.5-flash,2025-11-28T18:09:03.831149
"Did you know sitting for 6+ hours daily increases your risk of developing Type 2 diabetes by over 90%, even if you exercise? Prolonged sitting impairs insulin sensitivity and glucose metabolism. Muscles become inactive, leading to a dangerous buildup of blood sugar. Set a timer to stand and move for 3 minutes every 30 minutes during your workday.","Did you know sitting for 6+ hours daily increases your risk of developing Type 2 diabetes by over 90%, even if you exercise?","Prolonged sitting impairs insulin sensitivity and glucose metabolism. Muscles become inactive, leading to a dangerous buildup of blood sugar.",Set a timer to stand and move for 3 minutes every 30 minutes during your workday.,National University of Singapore (NUS) & HPB,https://www.healthhub.sg/programmes/100/sitting-disease,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,hidden_consequence,deepseek/deepseek-chat-v3.1,0.7,2000,2025-11-28T17:38:00.274309,85,85,100,70,100,100,100,revise,"[""Adjust the numeric claim to accurately reflect the source. Instead of 'over 90%', consider using a range like 'up to 90%' or 'between 20% and 90%', or rephrase to 'significantly increases your risk, potentially up to 90%'."", ""Clarify that the 'over 90%' (or revised percentage) refers to the general risk increase for Type 2 diabetes due to prolonged sitting, and not necessarily the specific increase *even if you exercise*, as the source doesn't quantify that specific interaction with the same high percentage."", ""Consider adding a phrase like 'some studies suggest' or 'research indicates' to soften the numeric claim slightly, especially given the range in the source.""]",google/gemini-2.5-flash,2025-11-28T18:09:09.358916
"Did you know eating a typical hawker chicken rice meal can spike blood sugar by 40% more than a balanced plate? The high glycemic load from refined rice with limited vegetables causes a rapid sugar surge, straining metabolic health over time. Ask for less rice, add a plate of leafy greens, and choose steamed over roasted options.",Did you know eating a typical hawker chicken rice meal can spike blood sugar by 40% more than a balanced plate?,"The high glycemic load from refined rice with limited vegetables causes a rapid sugar surge, straining metabolic health over time.","Ask for less rice, add a plate of leafy greens, and choose steamed over roasted options.",Health Promotion Board (HPB),https://www.healthhub.sg/live-healthy/1716/makan-more-healthily-when-eating-out,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,hidden_consequence,deepseek/deepseek-chat-v3.1,0.7,2000,2025-11-28T17:38:00.274330,85,80,100,70,100,100,100,revise,"[""Remove the specific '40% more blood sugar spike' numeric claim as it is not directly supported by the provided source. Rephrase it to reflect the general message of the source, e.g., 'eating a typical hawker chicken rice meal can lead to a significant blood sugar spike compared to a balanced plate.'"", 'If the 40% claim is from another credible source, provide that specific source and URL.', ""Alternatively, if the intent is to quantify, consider using more general terms like 'significantly higher' or 'much higher' if a specific percentage cannot be accurately cited.""]",google/gemini-2.5-flash,2025-11-28T18:09:14.153727
"Did you know a 15-minute post-lunch walk can reduce the blood sugar spike from your meal by up to 30%? Light muscle activity immediately after eating helps your body use glucose for energy instead of storing it as fat. Take a short, brisk walk around your office building or nearby park after your lunch break.",Did you know a 15-minute post-lunch walk can reduce the blood sugar spike from your meal by up to 30%?,Light muscle activity immediately after eating helps your body use glucose for energy instead of storing it as fat.,"Take a short, brisk walk around your office building or nearby park after your lunch break.",Diabetologia Journal,general medical knowledge,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,hidden_consequence,deepseek/deepseek-chat-v3.1,0.7,2000,2025-11-28T17:38:00.274334,85,80,100,50,100,100,100,revise,"[""Provide a specific URL to a study published in Diabetologia (or a similar reputable journal) that supports the 'up to 30% reduction' claim for post-meal walks. This would significantly improve factual accuracy and source faithfulness."", ""If a specific study cannot be found for the '30%' figure, consider rephrasing to 'significantly reduce' or 'help reduce' the blood sugar spike, and provide a general reference to the benefits of post-meal activity for blood sugar control.""]",google/gemini-2.5-flash,2025-11-28T18:09:18.776365
"Did you know poor posture at your desk can decrease lung capacity by up to 30%, reducing oxygen to your brain? Slouching compresses the chest cavity, restricting diaphragm movement. This can lead to fatigue and reduced cognitive function. Perform the 'Brugger's Relief' posture reset: sit at the edge of your chair, roll shoulders back, every hour.","Did you know poor posture at your desk can decrease lung capacity by up to 30%, reducing oxygen to your brain?","Slouching compresses the chest cavity, restricting diaphragm movement. This can lead to fatigue and reduced cognitive function.","Perform the 'Brugger's Relief' posture reset: sit at the edge of your chair, roll shoulders back, every hour.",Journal of Physical Therapy Science,general medical knowledge,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,hidden_consequence,deepseek/deepseek-chat-v3.1,0.7,2000,2025-11-28T17:38:00.274338,65,50,90,0,90,90,100,revise,"[""Remove the specific numeric claim of '30% decrease in lung capacity' as it is likely an overstatement and lacks a verifiable source. Replace it with more general language, such as 'can reduce lung capacity' or 'can negatively impact breathing efficiency'."", ""Provide a specific, verifiable source (e.g., a PubMed link to a research article or a reputable health organization's page) for any numeric claims or significant health impacts. If a specific source for the 30% claim cannot be found, it must be removed."", ""Rephrase the 'hook' to be less alarmist while still highlighting the importance of posture, e.g., 'Did you know poor posture at your desk can restrict your breathing and reduce oxygen flow to your brain?'"", 'Clarify that while posture affects lung function, significant reductions are usually associated with more severe conditions, to avoid causing unnecessary concern.']",google/gemini-2.5-flash,2025-11-28T18:09:25.091953
"Did you know 'weekend warrior' activity can lower heart disease risk by 40%, even if you are sedentary on weekdays? Concentrating moderate-to-vigorous activity into weekends can improve cardiovascular fitness and metabolic markers effectively. Aim for at least 150 minutes of activity like brisk walking or cycling over the weekend.","Did you know 'weekend warrior' activity can lower heart disease risk by 40%, even if you are sedentary on weekdays?",Concentrating moderate-to-vigorous activity into weekends can improve cardiovascular fitness and metabolic markers effectively.,Aim for at least 150 minutes of activity like brisk walking or cycling over the weekend.,JAMA Internal Medicine,general medical knowledge,"{'age_group': ['30-44', '45-59'], 'bmi': ['overweight', 'obese'], 'physical_activity': ['sedentary'], 'occupation_context': ['desk_job']}",Sedentary office workers at risk of metabolic diseases,hidden_consequence,deepseek/deepseek-chat-v3.1,0.7,2000,2025-11-28T17:38:00.274341,85,80,100,50,95,100,100,revise,"[""Provide a direct link to the specific JAMA Internal Medicine study that supports the '40% lower risk' claim. This is crucial for factual accuracy and source faithfulness."", ""Clarify the '40% lower risk' by adding context from the study (e.g., 'compared to consistently inactive individuals' or 'for specific cardiovascular events')."", ""Consider rephrasing the 'hook' to align more closely with the 'hidden_consequence' template, perhaps by framing it as 'Even if you're sedentary all week, neglecting weekend activity means missing out on a potential 40% reduction in heart disease risk.' This would highlight the 'consequence' of *not* doing the activity.""]",google/gemini-2.5-flash,2025-11-28T18:09:30.462574
